key	a_010101	a_010000	a_020000	a_030000	a_050000	a_060000	a_110000	a_120000	a_180000
fdn45	457	240	163	0	0	0	49	476	0
fdn45	555	15	210	0	0	0	0	172	142
fdn45	360	189	220	30	0	0	58	362	46
fdn45	420	196	285	0	0	0	133	186	58
fdn45	585	12	25	0	0	0	88	396	64
fdn45	555	78	11	0	0	0	118	444	75
fdn45	555	270	183	0	0	0	38	45	39
fdn45	150	80	184	18	0	0	0	745	78
fdn45	675	15	142	0	0	0	0	483	28
fdn45	585	40	165	25	0	0	55	505	65
fdn45	593	2	138	45	0	0	12	592	24
fdn45	510	0	255	30	0	0	62	498	25
fdn45	670	116	125	20	0	0	135	265	65
fdn45	510	226	293	0	0	0	108	291	5
fdn45	480	155	0	48	0	0	0	743	14
fdn45	705	90	220	0	0	0	110	135	130
fdn45	540	0	165	0	0	0	245	465	0
fdn45	380	71	241	10	0	0	152	332	54
fdn45	360	0	60	0	0	0	30	830	68
fdn45	715	6	65	0	0	0	5	649	0
fdn45	660	52	367	10	0	0	30	151	67
fdn45	540	10	204	50	0	0	44	335	53
fdn45	510	72	380	0	0	0	138	257	20
fdn45	405	155	190	5	0	105	26	188	243
fdn45	660	0	75	0	0	0	60	580	25
fdn45	305	117	214	0	0	0	70	377	68
fdn45	480	0	165	119	0	0	143	380	93
fdn45	480	90	65	15	0	0	147	643	0
fdn45	390	30	260	30	0	0	75	630	25
fdn45	455	145	216	115	0	0	150	53	26
fdn45	540	58	0	0	0	0	5	632	6
fdn45	210	65	237	115	0	0	132	555	21
fdn45	360	70	160	5	0	0	0	300	203
fdn45	405	133	175	15	0	0	135	267	145
fdn45	480	0	133	0	0	0	149	505	53
fdn45	475	60	187	0	0	0	83	263	128
fdn45	540	125	207	0	0	0	133	365	25
fdn45	570	69	162	0	0	0	0	609	10
fdn45	330	65	474	0	0	0	66	418	72
fdn45	540	58	356	0	0	0	90	340	39
fdn45	570	50	310	50	0	0	105	125	85
fdn45	750	44	192	0	0	0	86	230	78
fdn45	555	165	185	45	0	0	65	194	16
fdn45	525	40	60	0	0	0	0	601	92
fdn45	530	205	34	0	0	0	0	287	89
fdn45	500	99	194	15	0	0	25	460	98
fdn45	435	60	315	20	0	0	65	227	53
fdn45	670	60	340	0	0	0	65	305	0
fdn45	435	6	294	90	0	0	45	529	29
fdn45	480	0	182	0	0	0	34	548	154
fdn45	450	0	155	0	0	0	0	675	110
fdn45	485	65	315	0	0	0	166	320	49
fdn45	540	60	160	0	0	0	110	435	25
fdn45	480	90	293	0	0	0	34	219	101
fdn45	470	0	15	0	0	0	32	918	5
fdn45	940	165	60	0	0	0	0	275	0
fdn45	480	69	624	0	0	0	70	187	10
fdn45	531	0	244	0	0	0	0	483	80
fdn45	450	0	302	18	0	0	104	545	2
fdn45	590	155	290	0	0	0	110	186	15
fdn45	480	1	304	0	0	0	55	370	75
fdn45	240	91	92	2	0	0	45	537	103
fdn45	560	130	376	31	0	0	25	136	142
fdn45	510	115	165	153	0	0	75	280	77
fdn45	510	85	328	0	0	0	38	173	84
fdn45	720	282	70	95	0	0	5	20	87
fdn45	543	52	69	10	0	0	177	350	118
fdn45	90	0	147	0	0	0	105	827	63
fdn45	540	15	5	0	30	0	266	55	90
fdn45	557	33	15	0	0	0	63	490	27
fdn45	570	5	103	5	0	0	170	106	123
fdn45	600	90	213	5	0	0	132	310	45
fdn45	510	0	193	0	0	0	35	536	29
fdn45	630	1	30	0	0	0	30	577	55
fdn45	649	21	231	42	0	0	45	272	128
fdn45	555	71	35	0	0	0	20	320	84
fdn45	778	2	43	0	0	0	0	477	36
fdn65	820	208	67	0	0	0	65	155	32
fdn65	630	60	80	0	0	0	0	400	97
fdn65	690	50	10	0	0	0	50	613	27
fdn65	420	41	169	0	0	0	75	461	54
fdn65	420	51	327	70	0	0	174	398	0
fdn65	360	0	166	0	0	0	8	712	35
fdn65	567	118	150	90	0	0	3	252	17
fdn65	465	142	142	0	0	0	201	308	54
fdn65	450	95	140	0	0	0	65	690	0
fdn65	584	87	261	0	0	0	67	183	40
fdn65	436	195	109	5	0	0	142	486	28
fdn65	530	114	140	0	0	0	72	497	17
fdn65	690	20	148	0	0	0	35	537	10
fdn65	390	96	236	0	0	0	85	539	30
fdn65	480	80	208	0	0	0	139	150	34
fdn65	633	150	97	0	0	0	27	533	0
fdn65	660	95	20	0	0	0	10	390	75
fdn65	530	2	305	0	0	0	44	288	105
fdn65	610	0	55	0	60	0	90	395	75
fdn65	450	98	201	0	0	0	112	435	15
fdn65	570	118	195	0	0	0	57	257	64
fdn65	540	60	164	50	0	0	35	455	52
fdn65	330	0	240	0	0	0	45	659	116
fdn65	660	25	62	0	0	0	78	453	50
fdn65	480	64	61	0	0	0	45	453	117
fdn65	600	45	109	0	0	0	42	289	34
fdn65	490	100	85	0	0	0	92	580	18
fdn65	520	10	217	145	0	0	134	271	45
fdn65	470	90	308	97	0	0	105	176	60
fdn65	490	76	167	0	0	0	27	615	10
fdn65	505	105	90	0	0	0	108	612	20
fdn65	450	155	259	45	0	0	25	315	71
fdn65	384	191	231	0	0	0	44	280	89
fdn65	640	10	287	0	0	0	175	273	45
fdn65	505	80	79	0	0	0	0	698	16
fdn65	641	19	175	0	0	0	25	435	50
fdn65	470	10	40	97	0	0	70	315	99
fdn65	630	73	275	0	0	0	47	410	5
fdn65	360	136	272	0	0	0	108	342	102
fdn65	510	99	255	22	0	0	47	348	13
fdn65	315	265	158	33	0	0	65	482	27
fdn65	686	138	166	0	0	0	26	273	41
fdn65	450	90	252	0	0	0	115	298	39
fdn65	415	20	293	0	0	0	22	460	163
fdn65	585	0	533	0	0	0	15	265	12
fdn65	485	162	146	0	0	0	75	440	45
fdn65	515	155	180	0	0	0	20	190	40
fdn65	555	29	308	0	0	0	28	520	0
fdn65	440	125	81	40	0	0	107	461	142
fdn65	1140	30	25	0	0	0	25	114	15
fdn65	610	15	250	0	0	0	5	310	50
fdn65	600	50	222	0	0	0	23	348	62
fdn65	605	30	211	0	0	0	50	370	81
fdn65	240	30	320	87	0	0	233	290	54
fdn65	550	50	61	10	0	0	95	610	24
fdn65	675	55	52	15	0	0	32	146	119
fdn65	600	25	211	10	0	0	5	422	77
fdn65	310	79	135	0	0	0	28	271	122
fdn65	521	19	106	37	0	0	75	509	46
fdn65	360	131	165	25	0	120	19	505	85
fdn65	340	95	163	0	0	0	80	702	20
fdn65	535	30	190	0	0	0	134	358	13
fdn65	720	0	288	0	0	0	45	301	33
fdn65	435	210	225	0	0	0	90	250	131
fdn65	540	77	225	15	0	0	139	373	54
fdn65	450	61	326	0	0	0	75	392	0
fdn65	420	60	392	0	0	0	101	427	7
fdn65	510	20	230	0	0	0	30	445	34
fdn65	420	115	258	0	0	0	79	568	0
fdn65	610	229	30	0	0	0	50	190	68
fdn65	590	21	178	0	0	0	108	259	32
fdn65	475	130	277	0	0	0	175	150	98
fdn65	450	155	147	0	0	0	40	407	81
fdn65	555	40	175	0	0	0	37	474	73
fdn65	438	75	52	0	0	0	96	465	73
fdn65	450	0	415	0	0	0	60	485	0
fdn65	480	30	60	0	0	0	52	450	65
fdn65	495	95	205	0	0	0	45	497	37
fdn65	690	50	161	0	0	60	95	204	35
fdn65	570	30	205	15	0	0	122	285	33
fdn65	540	30	286	0	0	0	33	551	0
fdn65	350	5	465	60	0	0	60	500	0
fdn65	515	35	251	0	0	0	60	425	15
fdn65	610	10	27	0	0	0	10	498	30
fdn65	570	0	236	0	0	0	70	470	65
fdn65	420	210	0	60	0	0	130	445	45
fdn65	1095	53	85	0	0	0	100	107	0
fdn65	390	65	178	75	0	0	114	618	0
fdn65	450	80	138	0	0	0	294	219	101
fdn65	525	15	39	80	0	0	163	365	43
fdn65	610	93	130	15	0	0	110	322	20
fdn65	468	4	358	0	0	0	35	575	0
fdn65	600	70	15	0	0	0	58	551	8
fdn65	640	0	185	0	0	0	30	346	9
fdn65	400	168	320	0	0	0	40	512	0
fdn65	360	95	77	0	0	0	55	692	81
fdn65	490	198	265	0	0	0	85	265	42
fdn65	690	0	245	0	0	0	125	320	30
fdn65	705	5	89	0	0	0	182	189	95
fdn65	465	0	565	0	0	0	101	89	29
fdu18	604	30	236	30	0	0	155	320	52
fdu18	914	60	165	16	0	0	35	50	0
fdu18	718	65	205	50	0	0	65	167	80
fdu18	505	21	303	282	0	0	120	135	30
fdu18	570	10	212	38	0	0	155	218	56
fdu18	540	70	80	45	180	0	0	343	65
fdu18	465	30	20	45	0	180	125	125	182
fdu18	750	60	26	0	0	180	20	191	170
fdu18	510	60	165	135	180	0	30	265	95
fdu18	1114	20	76	0	0	0	40	190	0
fdu18	630	10	60	0	180	350	0	0	70
fdu18	630	10	120	30	0	0	63	270	70
fdu18	390	84	270	315	0	60	13	263	45
fdu18	731	0	147	60	0	0	45	297	90
fdu18	780	0	105	30	0	0	0	300	50
fdu18	660	0	185	142	0	90	70	15	25
fdu18	403	30	37	45	0	409	30	125	138
fdu18	884	0	136	0	0	0	105	283	11
fdu18	510	10	20	60	180	0	135	265	115
fdu18	375	20	40	45	0	380	45	280	206
fdu18	395	65	50	0	0	409	30	245	146
fdu18	650	10	0	0	0	440	20	220	35
fdu18	690	50	25	45	0	0	30	400	75
fdu18	660	51	105	30	0	274	30	206	70
fdu18	760	100	105	0	0	120	0	300	25
fdu18	1031	21	117	0	0	0	8	67	30
fdu18	750	21	185	0	0	0	60	270	120
fdu18	750	0	104	61	0	0	85	238	76
fdu18	330	30	0	120	0	629	30	215	81
fdu18	395	71	5	20	0	280	0	295	139
fdu18	240	66	235	270	0	48	60	440	72
fdu18	480	16	40	180	0	60	109	393	10
fdu18	630	60	0	0	180	60	0	290	135
fdu18	1034	0	116	80	0	0	140	45	25
fdu18	824	0	109	177	0	0	30	225	15
fdu18	720	30	0	30	0	0	20	490	100
fdu18	330	75	110	0	0	80	110	625	57
fdu18	690	40	60	30	0	0	10	492	55
fdu18	690	70	130	110	0	0	90	200	80
fdu18	150	110	378	165	0	0	112	435	25
fdu18	270	10	173	357	0	247	30	210	0
fdu18	800	45	2	0	0	0	75	393	65
fdu18	930	94	20	0	0	0	46	350	0
fdu18	330	30	5	0	0	157	61	522	144
fdu18	420	51	35	120	0	217	0	429	103
fdu18	790	75	42	75	0	263	45	120	30
fdu18	403	20	210	0	0	20	30	289	133
fdu18	640	20	140	0	0	0	80	520	40
fdu18	990	65	15	30	0	0	35	145	0
fdu18	630	1	63	0	0	0	174	418	69
fdu18	600	35	128	207	0	0	100	260	110
fdu18	300	15	15	160	0	457	95	370	0
fdu18	690	90	26	0	0	177	15	285	117
fdu18	630	21	115	112	0	173	20	205	95
fdu18	660	45	0	30	0	0	175	465	62
fdu18	600	0	227	140	0	60	40	343	30
fdu18	660	5	105	0	0	90	51	465	30
fdu18	735	75	0	0	0	120	10	220	118
fdu18	330	0	80	185	0	389	25	67	144
fdu18	300	30	45	30	0	529	0	280	103
fdu18	605	40	34	0	0	16	10	565	53
fdu18	960	60	57	0	0	0	5	198	95
fdu18	615	0	195	30	0	0	38	287	41
fdu18	600	0	187	68	0	0	35	165	46
fdu18	510	75	135	50	0	200	15	355	25
fdu18	630	95	0	0	180	60	63	192	115
fdu18	600	30	213	177	0	60	45	160	90
fdu18	450	41	277	53	0	0	54	280	95
fdu18	690	10	50	30	180	0	0	265	50
fdu18	395	26	20	0	0	217	125	490	117
fdu18	420	25	98	0	0	80	13	599	50
fdu18	1020	65	15	0	0	65	35	210	0
fdu18	810	120	22	105	0	90	15	165	0
fdu18	564	40	206	350	0	0	0	249	11
fdu18	450	36	355	60	0	0	60	375	30
fdu18	570	56	130	110	0	137	140	217	75
fdu18	465	0	75	0	0	197	20	262	172
fdu18	1030	40	90	30	0	0	75	100	8
fdu18	330	0	0	185	0	649	0	125	116
fdu18	690	65	0	0	0	90	50	505	40
fdu18	590	41	130	45	0	244	28	248	55
fdu18	670	75	35	180	0	60	0	390	0
fdu18	360	65	215	280	0	0	25	455	40
fdu18	600	74	190	20	0	0	41	495	20
fdu18	780	50	155	100	0	0	20	110	105
fdu18	640	105	15	0	0	200	0	360	120
fdu18	390	20	20	0	0	380	100	295	179
fdu18	790	80	20	30	0	320	0	0	75
fdu18	420	0	40	155	0	449	0	172	126
fdu18	555	56	115	20	0	120	0	210	225
fdu18	944	35	76	0	0	120	0	205	50
fdu18	650	0	0	0	0	0	20	700	30
fdu18	628	0	56	16	0	257	0	415	23
fdu18	480	85	130	115	0	0	5	375	90
fdu18	420	60	30	30	0	409	100	220	101
fdu18	510	65	45	0	0	330	30	325	109
fdu18	630	65	150	30	0	0	140	220	60
fdu18	330	30	35	185	0	329	86	266	110
fdu18	520	45	30	0	0	442	30	187	161
fdu18	510	25	90	45	0	16	55	590	109
fdu25	565	100	386	94	0	0	10	76	190
fdu25	535	99	81	173	155	0	70	2	118
fdu25	460	5	125	101	0	0	58	517	91
fdu25	510	10	170	166	0	0	15	268	196
fdu25	505	92	270	91	0	0	116	17	155
fdu25	430	71	221	252	200	0	95	48	73
fdu25	645	80	319	152	16	0	6	0	157
fdu25	585	34	190	104	0	0	10	305	72
fdu25	315	0	49	47	331	221	0	400	72
fdu25	220	20	178	340	0	0	165	212	224
fdu25	573	43	202	113	0	0	65	65	107
fdu25	355	75	204	246	0	0	59	280	148
fdu25	820	53	128	129	0	0	130	44	90
fdu25	815	0	64	79	0	60	143	253	26
fdu25	660	0	332	91	0	83	25	232	17
fdu25	555	55	436	97	0	0	115	117	37
fdu25	270	11	206	102	0	236	123	375	111
fdu25	420	52	282	105	125	102	99	204	35
fdu25	400	100	422	18	0	0	20	451	21
fdu25	802	0	210	38	0	0	0	245	15
fdu25	420	122	350	46	50	80	100	120	95
fdu25	450	90	135	205	240	0	5	50	55
fdu25	505	80	99	227	0	0	128	360	41
fdu25	420	20	67	250	110	0	133	150	119
fdu25	765	45	102	143	0	0	90	195	99
fdu25	570	0	502	0	0	0	52	315	1
fdu25	815	67	57	58	0	8	55	206	119
fdu25	555	30	94	90	191	0	95	330	10
fdu25	300	15	250	95	105	0	44	316	135
fdu25	415	55	195	180	0	45	101	207	127
fdu25	570	15	71	521	0	0	50	128	85
fdu25	960	24	120	159	0	0	52	56	67
fdu25	655	10	363	15	0	0	115	45	102
fdu25	660	5	112	0	0	0	180	344	97
fdu25	330	20	186	158	15	318	10	240	94
fdu25	660	20	216	164	0	8	125	123	92
fdu25	405	5	89	60	551	172	22	40	32
fdu25	620	0	22	179	30	0	17	318	121
fdu25	270	171	116	195	105	0	51	324	68
fdu25	341	20	352	415	0	0	20	56	179
fdu25	490	61	143	115	0	0	160	452	9
fdu25	595	40	302	20	209	0	45	31	55
fdu25	300	138	105	167	0	0	55	343	133
fdu25	480	124	4	574	0	8	25	51	87
fdu25	545	0	139	19	120	0	111	443	29
fdu25	475	40	120	177	0	155	85	228	56
fdu25	330	45	393	132	0	0	5	338	78
fdu25	729	101	76	188	60	0	80	98	108
fdu25	840	10	16	207	0	0	0	350	17
fdu25	450	15	154	174	0	0	147	463	37
fdu25	630	75	49	130	0	0	45	234	181
fdu25	840	10	70	0	60	0	60	365	35
fdu25	325	42	40	218	180	0	4	314	275
fdu25	1059	51	139	0	0	0	30	161	0
fdu25	305	95	455	96	0	0	0	415	74
fdu25	655	0	159	69	0	0	73	384	65
fdu25	420	0	123	6	0	102	215	534	10
fdu25	585	134	165	126	0	0	0	172	113
fdu25	540	0	316	82	0	0	40	441	21
fdu25	405	85	85	379	340	0	20	80	46
fdu25	465	59	292	166	51	0	50	140	156
fdu25	350	51	535	14	0	0	60	330	40
fdu25	220	20	336	50	286	140	10	270	40
fdu25	690	0	227	103	0	0	130	258	32
fdu25	700	50	67	90	0	0	134	234	126
fdu25	780	135	124	38	0	0	17	223	84
fdu25	480	44	294	132	0	0	89	141	129
fdu25	380	20	221	280	0	0	50	306	118
fdu25	540	5	180	50	0	0	42	514	64
fdu25	750	175	77	52	0	0	60	302	24
fdu25	474	32	30	150	330	0	165	112	36
fdu25	420	50	97	229	0	140	110	351	35
fdu25	945	2	64	20	20	125	75	103	3
fdu25	480	30	345	61	0	0	5	328	56
fdu25	829	11	120	8	0	80	75	198	44
fdu25	205	98	78	201	0	0	10	464	198
fdu25	490	95	402	86	0	0	25	80	89
fdu25	525	0	348	123	0	0	12	195	137
fdu25	461	0	348	144	0	0	120	283	54
fdu25	150	65	90	59	0	0	45	757	42
fdu25	735	0	40	111	0	0	20	475	4
fdu25	903	57	89	191	0	0	45	45	75
fdu25	220	80	433	87	133	0	113	201	100
fdu25	515	0	204	83	231	80	60	163	53
fdu25	450	71	140	126	0	0	250	120	79
fdu25	330	36	67	62	11	45	45	750	28
fdu25	480	94	284	101	0	8	84	215	92
fdu25	605	45	70	146	0	0	0	321	113
fdu25	510	60	133	195	11	45	12	265	111
fdu25	455	18	154	108	331	0	14	168	114
fdu25	895	0	32	79	0	60	107	18	89
fdu25	480	10	99	64	0	0	20	721	46
fdu25	480	46	52	318	127	0	96	203	118
fdu25	840	25	0	88	105	0	125	105	87
fdu25	375	15	236	26	80	45	86	365	125
fdu25	500	0	181	499	25	0	81	82	72
fdu25	1029	76	100	0	50	0	0	165	20
fdu25	460	20	385	90	0	0	15	330	48
fdu25	450	100	248	10	9	0	46	480	97
fdu25	325	28	126	80	0	8	30	567	84
fdu45	588	12	15	0	0	0	0	460	142
fdu45	510	10	314	129	45	0	45	325	62
fdu45	449	35	222	0	150	0	30	176	69
fdu45	475	120	274	0	0	0	18	337	123
fdu45	490	30	96	60	0	0	130	66	93
fdu45	660	0	316	0	0	0	94	115	66
fdu45	539	5	121	20	0	0	20	418	65
fdu45	440	30	180	30	0	0	20	680	0
fdu45	690	0	259	10	0	0	40	353	52
fdu45	450	10	318	40	0	0	0	235	59
fdu45	330	49	162	20	0	0	10	357	102
fdu45	795	0	320	15	10	0	0	100	95
fdu45	590	5	189	0	10	0	15	546	65
fdu45	590	0	210	0	0	0	75	220	34
fdu45	720	15	344	30	45	0	46	187	53
fdu45	590	20	297	0	0	0	72	216	180
fdu45	720	10	170	25	15	0	0	267	188
fdu45	684	101	437	0	0	0	45	173	0
fdu45	629	5	288	0	0	0	15	171	91
fdu45	510	41	81	0	0	150	96	307	7
fdu45	595	39	341	0	0	0	0	453	12
fdu45	705	55	54	30	0	0	5	0	28
fdu45	315	86	392	0	10	0	82	362	142
fdu45	615	0	267	25	0	0	3	318	212
fdu45	520	13	291	0	0	0	45	236	40
fdu45	760	30	220	0	0	0	0	400	10
fdu45	600	90	84	0	45	0	6	390	20
fdu45	510	25	284	0	185	0	10	290	42
fdu45	0	185	345	45	0	0	147	438	65
fdu45	660	0	269	0	0	0	34	70	140
fdu45	376	44	475	85	0	0	35	158	54
fdu45	565	55	314	30	45	0	26	79	98
fdu45	420	49	61	0	0	0	10	630	0
fdu45	580	30	337	20	0	0	13	377	33
fdu45	570	70	199	0	89	0	194	315	3
fdu45	473	0	236	5	0	0	0	131	148
fdu45	316	68	281	0	0	0	30	301	95
fdu45	600	24	76	65	0	0	15	510	25
fdu45	225	75	305	20	10	0	0	541	169
fdu45	383	30	128	0	55	140	37	460	95
fdu45	586	27	128	0	0	0	12	320	12
fdu45	552	30	19	10	0	0	25	345	132
fdu45	670	15	411	0	0	0	5	185	134
fdu45	455	55	233	25	0	0	0	250	249
fdu45	600	0	173	55	0	0	5	275	90
fdu45	780	147	90	0	0	150	30	123	78
fdu45	600	0	548	0	90	0	10	80	52
fdu45	435	35	229	45	0	0	25	436	113
fdu45	533	11	576	0	0	0	50	151	59
fdu45	795	0	204	10	0	0	60	170	97
fdu45	557	24	299	25	0	0	10	293	63
fdu45	730	60	139	15	0	0	0	137	140
fdu45	425	30	320	55	0	0	42	538	30
fdu45	325	5	286	0	0	0	149	345	105
fdu45	542	50	159	0	0	0	65	569	30
fdu45	570	30	294	0	0	0	50	109	39
fdu45	600	0	317	20	0	0	80	129	40
fdu45	640	30	401	0	0	0	0	277	72
fdu45	450	50	340	25	0	0	20	225	140
fdu45	675	90	187	0	0	0	0	90	41
fdu45	690	0	61	45	0	0	95	180	92
fdu45	615	0	325	20	0	0	58	250	96
fdu45	526	154	187	10	0	0	0	453	70
fdu45	555	0	209	0	0	0	0	299	42
fdu45	490	20	317	45	49	0	42	320	130
fdu45	1100	40	20	0	0	0	0	257	23
fdu45	862	0	221	0	0	150	114	0	6
fdu45	730	0	99	65	0	0	72	298	86
fdu45	569	65	140	20	0	0	10	360	74
fdu45	593	36	323	0	0	0	30	297	41
fdu45	660	41	305	40	186	0	28	85	95
fdu45	548	0	80	50	0	0	40	478	91
fdu45	615	40	414	0	0	0	29	115	47
fdu45	610	20	426	0	0	0	23	155	32
fdu45	454	49	303	30	0	0	0	310	39
fdu45	600	82	117	5	0	0	0	258	194
fdu45	810	0	181	0	0	0	0	110	120
fdu45	600	24	313	0	55	0	70	341	37
fdu45	470	115	180	0	0	0	55	298	39
fdu45	610	30	170	111	0	0	18	170	149
fdu45	585	30	299	0	10	0	0	312	113
fdu45	360	90	140	0	10	0	20	725	85
fdu45	503	117	450	0	0	0	15	270	16
fdu45	550	70	208	20	0	0	89	275	123
fdu45	720	109	340	15	0	0	10	94	52
fdu45	393	30	264	10	10	0	40	512	141
fdu45	420	76	380	0	0	0	65	217	91
fdu45	540	0	265	55	0	0	10	495	0
fdu45	450	90	241	0	45	0	100	314	52
fdu45	650	0	372	0	0	0	18	115	126
fdu45	460	30	381	50	0	0	124	362	33
fdu45	570	0	191	0	0	0	112	567	0
fdu45	810	45	445	0	0	0	30	110	0
fdu45	710	0	199	55	0	0	11	345	85
fdu45	565	30	324	0	0	0	85	74	72
fdu45	699	5	91	0	0	150	40	231	87
fdu45	640	60	400	0	0	0	88	157	20
fdu45	475	30	243	0	0	0	143	435	0
fdu45	449	117	276	60	0	0	134	49	75
fdu45	545	35	263	30	0	0	15	365	27
fdu65	720	0	330	10	0	0	80	275	25
fdu65	535	45	279	0	0	0	161	375	45
fdu65	795	0	230	0	0	0	30	385	0
fdu65	475	0	23	30	30	0	70	419	88
fdu65	630	15	446	45	0	0	20	160	60
fdu65	480	105	418	45	0	0	40	95	89
fdu65	645	60	300	5	0	0	115	245	55
fdu65	450	5	82	45	0	0	70	425	113
fdu65	675	0	315	0	30	0	35	139	57
fdu65	525	5	385	10	0	0	60	209	105
fdu65	660	105	140	0	0	0	47	315	93
fdu65	510	105	50	10	0	0	130	512	58
fdu65	565	0	288	10	0	0	80	320	30
fdu65	645	60	346	5	0	0	100	75	45
fdu65	480	85	173	0	0	0	90	204	67
fdu65	600	60	185	40	0	0	115	207	50
fdu65	625	65	353	0	0	0	70	100	58
fdu65	585	100	266	0	0	0	123	95	123
fdu65	445	30	10	5	30	0	75	692	24
fdu65	540	110	185	0	0	0	80	202	123
fdu65	525	40	323	5	120	0	0	50	55
fdu65	570	85	85	5	120	0	90	205	145
fdu65	565	15	198	45	0	0	65	192	145
fdu65	585	60	158	0	0	0	139	120	142
fdu65	760	20	157	0	0	0	53	335	25
fdu65	540	55	115	30	0	0	25	182	80
fdu65	540	20	405	10	0	0	90	365	0
fdu65	810	0	142	10	0	0	50	305	60
fdu65	570	47	111	45	120	0	123	155	84
fdu65	445	40	195	5	0	0	99	470	69
fdu65	550	75	177	0	30	0	45	177	87
fdu65	535	30	141	30	0	0	182	250	95
fdu65	570	60	408	0	0	0	0	155	58
fdu65	390	60	10	0	0	0	15	395	119
fdu65	720	0	354	0	0	0	84	220	47
fdu65	630	15	290	0	0	0	0	420	40
fdu65	535	5	384	0	0	0	50	369	60
fdu65	555	5	226	0	0	0	114	351	81
fdu65	495	30	160	0	0	0	64	450	104
fdu65	600	95	195	0	0	0	55	245	55
fdu65	825	5	358	0	0	0	50	95	26
fdu65	660	0	120	0	30	0	20	551	36
fdu65	490	25	360	0	0	0	30	425	47
fdu65	615	77	20	0	0	0	95	216	135
fdu65	660	90	298	0	0	0	180	95	23
fdu65	450	15	357	0	0	0	40	440	63
fdu65	535	45	80	0	0	0	45	567	75
fdu65	355	0	381	30	0	0	0	475	92
fdu65	340	105	268	5	0	0	45	210	138
fdu65	505	0	284	0	0	0	100	214	91
fdu65	645	0	250	0	0	0	0	460	55
fdu65	825	30	53	0	120	0	30	125	61
fdu65	510	15	129	0	0	0	64	295	68
fdu65	630	45	284	30	0	0	17	235	38
fdu65	627	25	86	0	0	0	94	200	160
fdu65	540	70	396	55	30	0	125	40	56
fdu65	370	25	295	0	0	0	30	675	45
fdu65	625	45	225	40	0	0	65	375	20
fdu65	520	80	238	0	0	0	15	542	40
fdu65	460	55	421	0	0	0	164	255	40
fdu65	585	65	103	0	0	0	165	420	30
fdu65	810	50	174	0	0	0	20	170	123
fdu65	540	60	200	10	0	0	0	247	129
fdu65	600	65	141	0	0	0	134	255	121
fdu65	510	45	100	10	0	0	0	561	123
fdu65	580	20	435	0	0	0	45	330	30
fdu65	662	45	223	0	0	0	85	140	108
fdu65	540	20	312	10	0	0	120	369	19
fdu65	805	0	135	10	0	0	80	410	0
fdu65	540	52	218	15	0	0	165	171	97
fdu65	645	107	35	0	0	0	78	132	166
fdu65	475	30	101	0	120	0	134	235	90
fdu65	825	0	160	0	0	0	15	440	0
fdu65	475	20	320	0	0	0	60	450	33
fdu65	580	15	407	0	0	0	90	200	55
fdu65	630	0	267	35	150	0	20	25	49
fdu65	580	35	190	0	0	0	55	447	83
fdu65	745	0	260	0	0	0	15	400	10
fdu65	565	0	191	40	0	0	154	457	31
fdu65	565	0	410	0	0	0	0	390	60
fdu65	400	185	268	5	0	0	65	215	97
fdu65	445	67	170	0	0	0	138	370	98
fdu65	585	105	222	5	0	0	90	105	104
fdu65	600	30	158	10	0	0	80	192	110
fdu65	450	45	81	50	0	0	135	387	112
fdu65	870	45	201	5	0	0	35	35	70
fdu65	565	10	177	0	0	0	40	481	47
fdu65	525	35	303	0	0	0	63	159	147
fdu65	420	75	182	0	0	0	60	307	152
fdu65	630	65	200	10	0	0	125	264	64
fdu65	510	60	425	0	0	0	0	400	30
fdu65	565	0	185	55	0	0	65	224	87
fdu65	675	70	353	0	0	0	15	273	24
fdu65	625	45	262	0	0	0	55	300	35
fdu65	535	25	88	0	0	0	109	150	141
fdu65	475	30	242	0	0	0	64	325	97
fdu65	495	30	180	5	0	0	30	415	76
fdu65	525	10	338	10	0	0	100	410	25
fdu65	540	20	139	80	0	0	50	324	115
fdu65	795	45	123	0	0	0	72	405	0
fee18	570	90	122	0	335	0	65	65	88
fee18	180	159	222	5	0	90	56	390	140
fee18	825	0	60	5	0	245	0	80	135
fee18	415	0	0	0	760	0	42	150	63
fee18	390	65	0	0	0	680	15	170	20
fee18	300	30	62	26	627	0	30	211	117
fee18	785	50	0	0	0	0	8	187	70
fee18	580	49	0	5	240	0	0	440	126
fee18	600	40	148	0	70	0	72	95	93
fee18	840	140	0	15	0	0	9	415	21
fee18	875	50	35	0	0	120	28	175	117
fee18	780	30	120	14	0	0	2	409	55
fee18	345	37	120	0	0	0	132	340	106
fee18	650	0	295	0	66	0	0	385	34
fee18	990	40	10	0	75	0	70	55	125
fee18	703	167	96	0	300	0	5	99	70
fee18	60	151	0	27	335	0	57	633	112
fee18	390	30	135	0	365	0	5	422	93
fee18	525	85	128	15	0	0	25	474	123
fee18	565	80	0	32	183	0	25	313	197
fee18	360	30	0	0	605	0	26	270	35
fee18	435	82	256	85	10	90	80	100	48
fee18	806	84	0	35	0	0	94	210	88
fee18	385	69	200	0	275	0	20	296	61
fee18	945	40	0	0	120	120	45	30	130
fee18	703	42	31	0	18	210	85	334	17
fee18	905	16	170	0	0	0	2	314	33
fee18	458	30	142	103	110	270	96	79	117
fee18	540	75	0	0	90	290	55	0	100
fee18	490	105	105	0	115	0	130	475	20
